product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name
B0953SDCRG,"PETLIBRO Automatic Cat Feeder, Automatic Cat Food Dispenser with Freshness Preservation, Timed Pet Feeders for Dry Food, Up to 50 Portions 6 Meals Per Day, Granary Pet Feeder for Cats Dogs",Pet_Supplies,$54.99,$89.99,38.89%,4.3,9648,"Easy to Set Up and Program: Easily schedule up to six meals daily and up to 50 portions per meal. View the timed cat feeder’s status clearly on the LED display. Also, a manual feeding button makes it easy to give your pet a snack (up to 5 portions) Freshness in Every Bite: Featuring a patent rotor, secure twist-lock lid, desiccant bag, and sealing strip, this Granary auto cat food dispenser helps lock in the freshness for a crunchy bite and keeps pets from getting extra food Dual Power Supply: Easily monitor the food level through the clear window and replenish food in time. Besides the USB-C adapter, the automatic dog feeder can also use 3 alkaline D batteries (not included) as a backup power source to ensure that it can be used even if the power goes out, giving you peace of mind when feeding your furry friend Personalized Meal Call: Stay close to your pet even if you're not at home. PETLIBRO Automatic pet feeder can record a 10-second message, and the number of recordings played can be individually set from 0-5 times, so your pet won't disturb your sleep while your pet is eating in the middle of the night Smart Infrared Detection: The built-in infrared detection automatically suspend the cat feeder when an obstruction is detected. Keep your feeder in good condition and your pets safe",N/A,
B00CPDWT2M,"Benebone Wishbone Durable Dog Chew Toy for Aggressive Chewers, Real Bacon, Made in USA, Medium",Pet_Supplies,$12.78,$13.45,4.98%,4.5,100791,"DURABLE, LONG-LASTING – Super chewer? Bring it on. Benebones are tougher than real bones and last for weeks. REAL BACON! – We use only 100% REAL BACON for flavor. Trust us, dogs can tell the difference. EASY TO PICK UP AND CHEW – The Wishbone is curved for a paw-friendly grip so your pup can quickly grab it and get a good chew going. Think about it: dogs don’t have thumbs. MADE TOUGH IN AMERICA – You need it tough, right? We get it. It's made and sourced in the USA. HAPPINESS, GUARANTEED – Have an issue? Want to chat? Reach out to us directly and you’ll get a real person whose sole job is to make you and your pup happy.",N/A,
B08CWY3TLW,"Oxyfresh Premium Pet Dental Care Solution Pet Water Additive: Best Way to Eliminate Bad Dog Breath and Cat Bad Breath - Fights Tartar & Plaque - So Easy, Just Add to Water! Vet Recommended 16 oz.",Pet_Supplies,$17.95,$15.99,-12.26%,4.3,36285,"FRESH PET BREATH – Finally say good-bye to dog and cat bad breath with our fast-acting pet bad breath treatment for dogs and cats. It’s the best, quick & easy cat & dog breath freshener. CLEAN TEETH AND GUMS – The easiest way to clean your pet's teeth! Our veterinarian recommended cat and dog oral care water additive helps fight plaque and tartar for healthy teeth and gums. SKIP THE BRUSHING – That’s right, no more wrestling with pet toothpaste and toothbrushes; just add a capful of our cat and dog dental care liquid to their water bowl each day – it’s that easy! PICKY PET APPROVED – We don't mask with mint or tea tree that can be harmful to dogs and cats. Our Pet Dental Water Additive is odorless and tasteless, so they don't even know it's there. IT WORKS – Trusted by pet parents, our cat and dog dental water additive is made in the U.S.A. with only the highest quality ingredients, and is a pet bad breath eliminator that actually works.",N/A,
B0BBFWXVYJ,"Pooper Scooper Large Swivel Bin & Rake for Large & Small Dogs Non-Breakable Dog Poop Scooper with 20 Waste Bags Easy to Clean Pet Waste Use on Grass, Dirt or Gravel - Pet Supplies",Pet_Supplies,$29.99,N/A,N/A,4.4,2673,"Swivel Bin & Rake:Great for large and small dogs,Odorless bin keeps the smell locked inside while also keeping water and bugs out. Dog Pooper Scooper with Adjustable Handle:The lightweight handle extends up to 36 inches,No more breaking your back to bend down and scoop up dog poop with your hand and dog poop bag. Rake and then lift the pan to contain waste. Heavy Duty Bags:These poop bags are two times thicker than standard grocery bags.We know there are some discarded bags in every household, use our trash cans to save your budget. Easy assembly, Simple Storage:Assembling the pooper scooper is a breeze out of the box and is as simple as a push and click.Aluminum handle is lighter and not rust. How To Use Bags:Place the dog waste bag on the bucket, loop the bag around the top model to secure, When finished scooping, unhook bag handles;If you encounter any problems during usecontact us as we are happy to help.",N/A,
B0BZCQY5KD,Comotech 3PCS Dog Bath Brush | Dog Shampoo Brush | Dog Scrubber for Bath | Dog Bath Brush Scrubber | Dog Shower/Washing Brush with Adjustable Ring Handle for Short & Long Hair (Blue Blue Blue),Pet_Supplies,$8.97,N/A,N/A,4.3,2044,"🐾【Perfect Pet Bath Brush Set】This dog shower brush set contains 3 PCS brushes with different functions, which can effectively solve your pet's bathing, hair removal, massage, grooming problems. Let your pet fall in love with bathing and enjoy bath time.The Best Bath Gifts For Pets! 🐾【Bubble Maker】 This dog shampoo brush is designed with shampoo dispensing, it can be refilled with shampoo and easy squeezing to create rich foam, which can achieve the effect of saving shampoo. Easy to use and quick to clean. 🐾【2 PCS Adjustable Dog Wash Brush】This dog scrubber for bath is ergonomically designed with a perfect adjustable ring handle, which can adapt to different sizes of hands, easy to hold. 2 dog bath brush scrubbers are used together, it can effectively remove pet hair while bathing or massaging, giving your pet an excellent bathing experience. 🐾【Gentle and Effective】This dog washing brush set is made of high-quality food-grade silicone and TPR rubber materials, which are soft, safe and durable. Make your pet's bath time simple, safe and effective. 🐾【2-Year Warranty】We are a professional pet products company, committed to bringing the safest, practical and affordable pet products to pets and owners. We promise to solve it for you at any time if there is any quality within 2 years. We provide 7*24 hours after-sales service, if you have any questions, please feel free to contact us.",N/A,
B0BRMQHYTW,"HICC PET Teeth Cleaning Wipes for Dogs & Cats, Remove Bad Breath by Removing Plaque and Tartar Buildup No-Rinse Dog Finger Toothbrush, Disposable Gentle Cleaning & Gum Care Pet Wipes, 50 Counts",Pet_Supplies,$12.34,$15.99,22.83%,4.3,5215,"Clean Teeth & Gum. Just simply wipe with gentle cleaning dog teeth wipes, and instantly remove tartar and plaque. Giving your dog teeth cleaning, healthier gum, and improved oral health anytime, anywhere. Toothbrush and toothpaste alternatives, no hard toothbrush, no mess. Fresh Breath. Soft finger dog dental wipes are easier and more flexible to wipe the hard-to-reach areas of your cat & dog's teeth and gums for more effectively removing bad breath and fresh breath. Safe Formula For Pets. Uniquely patented organic coconut oil fermented technology, which is perfect for dogs & cats with sensitive teeth, gums, and enamel. Alcohol-free, with no parabens & fragrances. Safe if licked or ingested. Support Pet Oral Health. Easily and quickly wipe your dog's teeth and gums after feeding and in travel, to help prevent and establish a healthy pet dental care routine. Use daily to help your pet have a cleaner, fresher smile. Trustworthy. Our dog finger toothbrush cleaning wipes can also be used for cats, rabbits, and other pets. If you are not satisfied with your purchase experience, please feel free to contact us, and we will provide you with the best solution.",N/A,
B09S8WMJY9,"PETLIBRO Automatic Cat Feeder, 5G WiFi Automatic Dog Feeder with Freshness Preservation, 5L Timed Cat Feeder with Low Food Sensor, Up to 10 Meals Per Day, Granary Pet Feeder for Cats, Black",Pet_Supplies,$89.99,$99.99,10.00%,4.1,6272,"Smart APP Control: Wi-Fi fully automatic dog feeder is 5GHz and 2.4GHz WiFi-enabled allowing you to program your pet's meals anywhere anytime through the PETLIBRO App on your iOS or Android smartphone. Never Miss A Meal: Easily schedule up to 10 meals per day and 1-48 portions per meal (1/12 cup each portion) with the Wi-Fi automatic cat feeder, you can easily customize your furry friend's feeding plan and check the feeding records to ensure your cat has been fed on a set schedule by the APP. Personalized Meal Call: Record a voice message for up to 10 seconds that plays for each feeding, and freely set the times the meal call play, so your pet can feel your care even when you're not at home. Not only that, but the thoughtful automatic cat food dispenser provides you with the ability to record up to 10 customized meal calls and adjust the volume to your needs! Freshness in Every Bite: Patent rotor in the tank base and twist-lock lid of the automatic pet feeder prevent pets sneaking into the food dispenser for extra food. Built-in desiccant bag and sealing strip keep food fresh and crunchy. Food-grade stainless steel bowl provides healthy and hygienic feeding, saving your pets from chin acne. Smart Notifications and Indicators: Your phone receives notifications and the machine’s indicators also lights up red when the food tank of the cat feeder automatic is empty, food gets jammed, the battery is low, or has other problems. The infrared sensor keeps checking and stops food dispensing if the food outlet is blocked.",N/A,
B0722XGRMB,"Original Snuggle Puppy Toys - Heartbeat Puppy for Dogs - Dog Plush for Anxiety Relief, Calming Aid, and Comfort Toy for Behavioral Training in Biscuit",Pet_Supplies,$39.95,N/A,N/A,4.5,64297,"BUILT TO LAST! Whether your pet is a gentle cuddler or a playful companion, Snuggle Puppy dog toys are engineered for long-lasting durability, promising a consistent source of comfort for your dog. We guarantee that if you're not completely satisfied with your Snuggle Puppy, we'll make it right. It's our Pacified Pup Promise. SAFE, HYPOALLERGENIC MATERIALS and MACHINE WASHABLE. Designed with your pet's health in mind, Snuggle Puppy toys undergo rigorous testing to meet high safety standards. The removable heat pack and Real-Feel Heartbeat allow for convenient machine washing. THE ORIGINAL DOG ENRICHMENT TOY AND PUPPY ESSENTIALS. Check out our amazing reviews! Since 1997 our dog plush has successfully reduced stress and anxiety for over 2,000,000 pets and is a new puppy essential for first time dog owners. MORE SLEEP FOR YOU AND YOUR DOG! This sleep aid for dogs helps with puppy crate training by reducing barking, whining and anxiety for your dog at night. Works like magic- within days there will be no more sleepless nights for you or your dog! Snuggle Puppy toys also naturally ease loneliness, separation anxiety, and fear of loud noises. Snuggle Puppy is one of the best dog gifts for friends and family! EASY TO USE Real-Feel Heartbeat Puppy for Dogs, batteries included! Snuggle Puppy toys have a 'real-feel' pulse that calms your pup, appealing to natural instincts by mimicking a mother and litter mates. Two AAA batteries included.",N/A,
B0CGN1B9TP,"WinTour Tough Dog Toys for Aggressive Chewers, Indestructible Dog Chewers for Medium & Large Breeds, Squeaky Durable Chew Toys to Keep Them Busy, Reduce Boredom, Teeth Cleaning, Bacon Flavor",Pet_Supplies,$12.99,$15.99,18.76%,4.2,4346,"Durable Dog Toys for Aggressive Chewers: Shark interactive dog chew toys for aggressive chewers are easy to use and tougher than real bone to satisfy dogs' urge to chew and gnaw. The dog toy for aggressive chewers rubber part is 30% thicker than other toys. Dog toys for large dogs are tough dog toys and last for weeks. Dog chew toys are almost indestructible dog toys for aggressive chewers and can withstand more vigorous chewing. This long-lasting hard dog toy is the best gift for 20-80 lbs dogs Built-in Funny Squeaky Design: The chew toys for aggressive chewers adopted a shark-shaped design and built-in squeaker. To bring more fun and make chewing more exciting for dogs, squeaky dog toys for aggressive chewers create fun sounds during squeezing and chewing large dog toys. Besides, our squeakers are not easily damaged and lose their function. Dogs can use appropriate interactive durable dog toys to cultivate good chewing habits, strengthen chewing power, and increase fun while playing Improve Dental Hygiene: Dog toys for large dogs aggressive chewers are designed with a comfortable rubber texture. To help clean the dog's teeth as they chew, you can apply a thin layer of toothpaste on the uneven texture. In addition, you can spread some peanut butter on tough dog toys for aggressive chewers large breed, which will attract dogs to chew. Aggressive chewers dog toys for large dogs ensure that your dog's teeth are continuously maintained, reducing the risk of dental problems Safety Material & Bacon Flavor: Heavy duty dog toy is made of food-grade nylon at both ends and the middle part is made of natural rubber. You don't have to worry about problem that large dog toy is harmful to dogs. Dog toys for chewers are an alternative to dog bones for aggressive chewers and satisfy your dog's natural urge to chew and gnaw. Tough chew toys for dogs give off a subtle bacon flavor. Attracting your dog's interest to repeatedly chew and keep them playing for several hours High-Quality After-sales Service: We recommend regular checking and supervision during the use of dog squeaky toys. The dog toy is not edible. Large dog toys for aggressive chewers are wonderful gifts for your fur friends and dog owners. We highly value the customer experience and welcome your suggestions for our indestructible dog toy. If you have any issues with the aggressive dog chew toys, please reach out to us directly and we will provide you with a satisfactory solution",N/A,
B08DS1FHQM,Arm & Hammer Air Freshener Gel - Pet Odor Eliminator with Baking Soda - Odor Absorbing Gel Beads for Cats & Dogs - Pet Deodorizer and Air Neutralizer for Home - Natural Freshness Lavender Fields 12 oz,Pet_Supplies,$6.33,$16.95,62.65%,4.2,5902,"Pet Odor Eliminator Gel Beads - The Arm & Hammer Pet Scents gel beads act as an effective odor eliminator for strong odor, absorbing pet smells to keep your home fresh. This odor absorber neutralizes unpleasant odors for a cleaner environment. Air Freshener Gel with Baking Soda - Infused with Arm & Hammer's signature baking soda, this air freshener gel effectively tackles tough pet smells, functioning as a powerful dog odor eliminator for home and a cat deodorizer odor eliminator. Versatile Pet Odor Eliminator - These gel beads are perfect for eliminating all pet odors. Use them as a dog smell eliminator for home, cat odor eliminator for strong odor, or general pet air freshener for any room, including bathrooms. Soothing Lavender Fragrance - Enjoy the calming lavender scent of this pet odor eliminator. This air neutralizer leaves behind a pleasant lavender aroma that everyone will love, making it an ideal addition to your home air care routine. Long-Lasting Freshness in a 12 oz Package - Each pack of Arm & Hammer Air Care Pet Scents Gel Beads contains 12 oz of pet deodorizer odor eliminator beads, providing enduring freshness and continuous protection against stubborn pet odors.",N/A,
B0DXF5JLCK,"Dog Teeth Cleaning Powder, Dog Dental Powder and Cats Breath Freshener, Plaque Off Pet Tooth Cleaning lab co, Bad Breath & Tartar Remover for Dogs, Dog Teeth Cleaning with Enzymes- 60-Day Supply -Mint",Pet_Supplies,$21.99,$39.99,45.01%,4.9,61,"【Long-Lasting Supply】 Our Dog Dental Powder offer a 60-day supply, providing twice as much as others on the market. This ample quantity ensures that you can maintain continuous oral care for your pet without the need for frequent reordering. Perfect for all dog sizes. 【Deep Cleaning Formula】Our carefully crafted formula is a powerful blend of natural enzymes, seaweed, probiotics, and zinc, all designed to work together to break down plaque and tartar and helps to maintain a cleaner, healthier mouth for your pet. 【Remove Bad Breath】 Say goodbye to stinky dog breath! Our Dog Teeth Cleaning Powder is enriched with green tea and mint, known for their natural breath-freshening properties. These ingredients not only help tackle bad odors but also leave your pup’s mouth smelling fresh for longer. 【Easy to Use】No more toothbrush or dental sticks required—just mix our pet dental powder into your dog’s meals for easy, effective oral hygiene. This simple solution makes it effortless for even the busiest pet owners to maintain their pup’s dental health. 【Vet-Approved & Safe】 Formulated by expert pet dentists, our product is made with tested and trusted ingredients that meet the highest safety standards. You can rest assured that your pet is receiving a safe, effective solution for their dental health. 【Buy with Confidence】 We stand behind our products. If you or your pet aren’t fully satisfied with the results, we’ve got you covered. 👉️Any product issues, please contact us via Amazon Message Center. Enjoy a FULL-REFUND, NO QUESTIONS ASKED!",N/A,
B07P5PTZWT,"Outward Hound Squeaker Ballz Fetch Dog Toy, Medium - 4 Pack",Pet_Supplies,$5.24,$5.99,12.52%,4.0,34682,"Squeaker Ballz by Outward Hound combine a tennis ball and squeaky toy for an exciting fetch toy that keeps dogs engaged and active Multi-pack offers bright colors for indoor and outdoor play, perfect for keeping dogs active with or without a launcher Available in packs of 2 to 8 and sizes from XS to large, with XS balls for dogs under 25 lbs, perfect for all breeds Made with vibrant tennis felt and premium rubber for a superior bounce and durable, long-lasting play that keeps the fun going For supervised play; replace if damaged to ensure safe use",N/A,
B0C23R1144,Dog Grooming Hammock Harness for Dogs & Cats with Pet Nail Clipper Trimmer - Cat Hanger Sling for Trimming Clipping Nails- Dog Hammock Restraint Bag for Small Medium Large pet （ Grey S ）,Pet_Supplies,$15.98,$14.98,-6.68%,4.3,1236,"【 PERFECT PET GROOMING KIT 】It's a perfect invention for cat / dog owners. it includes a harness, a nail clipper kit, a comb, 2 adjustable strap and 6 sturdy large carabiner. This combination makes your work quick and easy. 【 EASY TO USE AND POWERFUL 】With our hammock and accessories, you can groom your puppy at home and complete the same work as a pet hospital manicure, grooming, eye and ear care and more! No more agonizing over manicures with your pet, not to mention spending extra time and money. 【 PROFESSIONAL CLAW CARE CLIPPERS AND FILE 】Many pet groomers recommend our toenail trimmers, which are professional and have a safe protective blade that prevents you from overtrimming your pet's nails and causing the risk of damage. 【 SAFE AND DURABLE 】Compared to other dog slings, we have added an adjustable strap and automatic release buckle in the middle. It's easy to adjust to fit your pet perfectly without worrying about the risk of injury caused by the pet escaping. 【 100% SATISFIED, QUALITY GUARANTEED】Our pet holder is suitable for most cats and dogs. But before you buy the right size, refer to the size chart to measure your dog. If you buy the wrong size or have any other questions, our 28 hour custom service will try to get it right until you are satisfied.",N/A,
B0CTF8S82M,"Dog Carrier Sling - Reversible Puppy Carrier Purse with Storage Pocket, Hand-Free Dog Sling Carrier for Carry Small Dogs and Cats, Travel Safety Harness, Dog and Cat Harness(Black)",Pet_Supplies,$9.99,$11.99,16.68%,4.4,1298,"【Quality material】:The dog harness is made of soft and breathable cotton material and soft and breathable fabric, which is skin-friendly and comfortable, making the beloved pet feel comfortable. This small pet purse features an advanced reversible design, and flipping it to the side can change the design pattern and keep our pets forever fresh. 【Safety design】:The dog bag has a dual safety device, and the adjustable safety hook can be fixed on the dog's collar or harness to prevent the dog from accidentally falling off. The opening of the puppy sling holder has a safety buckle to prevent the puppy from jumping out mischievously. 【Multi-purpose】:The dog sling has a large opening and can be easily put into the pet, which is very convenient for us to use. A dog sling can take your pet to the mall, the grocery store, the park, as well as daily walks, and it can provide a comfortable and skin-friendly place for your pet to stay happy together. 【Portable pocket】:Puppies have a pocket on their shoulder strap to store essentials such as phones, keys, cards, and wallets. Our reliable transport vehicles are designed with your convenience in mind. 【Product size】:Dog tote bag size :21 x 12 inches (L x W), shoulder strap length 15 inches. Suitable for small pets up to 12 pounds. For example: Bichon Poodle, Habanero, Chihuahua. The dog sling is machine washable, so you can easily clean it every time it gets dirty.",N/A,
B0DF425NRH,"MRS. MEYER'S CLEAN DAY Dog Deodorizing Spray, White Peach Scent, 8oz",Pet_Supplies,$12.16,$12.99,6.39%,4.6,126,"GENTLE BUT EFFECTIVE: A deodorizing spray that conditions and adds shine to your dog’s coat MADE WITH FUNCTIONAL INGREDIENTS: Crafted with glycerin, oat extract, aloe, chamomile, and rosemary to moisturize and add shine (all while deodorizing smells!) JUST FOR DOGS: Veterinarian tested and pH balanced formula SCENTS DESIGNED WITH PEOPLE AND PETS IN MIND: White Peach scent smells like a ripe and juicy peach, a refreshing burst of sweetness that leaves your pup smelling as delightful as they are A CLEAN YOU CAN TRUST: Made of USDA Biobased formulas and recyclable bottles. Always Leaping Bunny Cruelty-Free and made without sulfates, parabens, phthalates, and artificial colors",N/A,
B09QSSZ9WQ,"Boscute XXL Thicken 6 Layers Heavy Absorbent 30""x36"" Pet Training Dog Pee Pads, Extra Large Polymer Leak-Proof Quick Dry Puppy Pee Pads, Disposable Pee Pads for Dogs Cats Rabbit",Pet_Supplies,$36.99,,N/A,4.6,2508,"【Ultra Absorbent Polymer & Durable 6 Layers Protection】It is time to save your wooden floors and carpets! Extra 12g Imported polymer material and 60g fluffy pulp, hold liquid up to 7 cups(500ml) and the polymer core turns urine into gel quickly, the urine not reach the floor, keep pets dry and clean all the day 【Supper Liquid Lock-in Diamond Quilting Design & Quick Dry】diamond quilting design absorb liquid faster and polymer turns liquid into gel, preventing tracking, liquid overflow, and odor. Even handy for cold wet weather, make dog training pads are easy to pick up without leakage or overflow 【Durable Leak-Proof PE Film & Absolutely Floor and Carpet Savior】Essential for home with pets! Boscute pet pee pads also featured with PE film back and border to prevent any leaking, it is more efficiently to prevent floor and carpet from pet urine damage, even in your absence by blocking leaks for 24 hours 【XXL Larger Size Fit for Most Types of Pets & Multiple Puppies】Extra-large size 30inch*36inch suit for large dogs, small dogs and puppies, cats and other pets use, use for pet potty training, aging pet assist, travel carrier, puppy tray, on car, covering water/food bowl spillage 【Very Reliable Pee Pads for Puppies and Aging Pets】No more worrying about puppy chewing it & drag around! It is also a great gift idea for who has puppies, dogs, elderly canines, kittens, cats, rabbits and other house training pets",N/A,
B00VC8DQX2,"SleekEZ Dog Brush for Shedding & Dog Grooming Supplies, Pet Hair Removal Tool, Dog Hair Remover, Deshedding Dog Brush, Dog Brush for Short Haired Dogs, Dog Comb, Dog Hair Brush, Dog Shedding Brush",Pet_Supplies,$19.95,N/A,N/A,4.6,46605,"SAVE MONEY: Reduce expensive trips to the groomer. Our dog deshedding brush works great as a shedding brush dog hair & short hair dog brush for shedding. SleekEZ dog brushes for grooming are an essential for any dog grooming kit or pet grooming kit. ALL HAIR & FUR TYPES: Our deshedding grooming tool / pet comb safely removes loose hair without irritation and is the best way to stop shedding dog. This tool is a great pet hair removal tool and dog hair remover for pets of all hair and fur types. EASY AND FAST CLEANUP: Works great as a carpet rake, pet hair rake, dog fur remover tool, and dog grooming brush. It removes hair & fur from couches, cars, blankets, beds & more! Its innovative design ensures that hair is easily gathered and removed. PAINLESS AND ENJOYABLE: SleekEZ's patented design helps grab at the tips of the hair to extract from the skin without painful tugging. It is the perfect undercoat brush for dogs and undercoat rake for dogs. Works on all coat types and animal breeds! GREAT GIFT: The perfect metal comb for dogs that works as a dog deshedder & dog brush for shedding short hair. A must have for dog grooming brushes, brush for short hair dogs, pet hair remover, dog brushes for shedding, & deshedder brush for dogs.",N/A,
B07P2N8HQH,"Maxpower Planet Original Pet Grooming Rake - Double-Sided Deshedding Dematting Tool, Undercoat Rake for Dogs & Cats, Extra-Wide Dog Grooming Brush & Deshedder Comb for Long Hair, Reduces Shedding 95%",Pet_Supplies,$9.99,$46.99,78.74%,4.6,75670,"USA OWNED AND OPERATED: From our home in Florida, we’ve proudly sold over 1 million grooming rakes to pet parents nationwide. We’re deeply committed to creating products that not only care for your pets but also help strengthen the special bond you share with them. DUAL-SIDED DESIGN: Our grooming brush is perfect for dematting and deshedding your pet's coat! With a dual-sided design, use the 9-teeth side to tackle stubborn mats and tangles and the 17-teeth deshedding tool side to thin out your pet's fur. Gently desheds and removes loose hair and eliminates tangles, knots, dander, and trapped dirt keeping your dog looking their best. EFFECTIVE DESHEDDING TOOL & COMFORTABLE TO USE: The perfect cat brush or dog grooming brush solution for pets with thick fur or dense double coats. This grooming rake for dogs is designed with a lightweight, comfortable, non-slip rubber handle to keep the brush from moving around as you groom your pet. NOT INTENDED FOR SHORT HAIRED CATS OR SHORT COAT DOG BREEDS: Our rake is designed specifically for long coats, wiry coats, and double coats. The deshedding rake for dogs and cats allows you to easily and safely remove mats, tangles, knots, and loose hair when used as directed. For use on long haired and thick coat breeds of pets. INSTRUCTIONS ON HOW TO USE: Using minimal pressure, glide along fur to remove tangles, and mats. 9 Teeth side for dematting and 17 for deshedding. When using on loose skin, be sure to pull loose skin tight to prevent catching on the blade. Its important to let the rake do the work and to use short gentle strokes on your pet.",N/A,
B0C4H1JMC3,"Qeils Reusable Puppy Pads, 2 Pack Washable Pee Pads for Dogs, Waterproof Non Slip Wee Wee pad, Absorbent and Leakproof Training Mats for Potty, Crate, Playpen, Bed, Sofa, 18""x 24""",Pet_Supplies,$6.99,$9.99,30.03%,4.4,3852,"High-quality materials: Our reusable dog pee pads are made from high-quality, durable materials that can withstand heavy use and multiple washes. They are designed to last longer than disposable pads, which saves you money in the long run. Superior Absorption and Leak-Proof: Made with high-quality absorbent fibers, these puppy pads can quickly soak up liquids without leaking, keeping your floors and furniture clean and dry. Non-slip bottom: The non-slip bottom on our pee pads prevents them from sliding around on smooth surfaces. This feature is especially important for dogs who have mobility issues, making it safer for them to use the pad. Multipurpose, Suitable for Various Occasions: These puppy pads are not just for training puppies, but also ideal for senior dogs, cats, and other pets as a bed or crate liner. They are highly versatile and practical. Easy to clean: Our pee pads are easy to clean - simply toss them in the washing machine and you're done. This saves you time and hassle compared to disposable pads, which need to be thrown away and replaced frequently.",N/A,
B0BYDS9KHV,"PETLIBRO Cat Water Fountain, Cordless Pet Water Fountain Battery Operated, 2.5L/84oz Dockstream Water Fountains for Cats Indoor, Cat Fountain with Stainless Steel Tray, Easy to Clean BPA-Free",Pet_Supplies,$59.49,$99.98,40.50%,4.3,3327,"Dockstream Battery-Operated Cat Water Fountain - Your pets can now enjoy fresh, clean water anywhere they want. The wireless pump and charging base are free from external wires to eliminate any charge from the water and allow pets to drink comfortably. Exceptional Battery Life - Powered by 5,000mAh built-in rechargeable battery, the PETLIBRO wireless cat water fountain with stainless steel tray delivers fresh, clean water on a full charge. It will keep your pets well-hydrated even during power cuts or when you take short trips. Fewer Chores for You - Spend less of your valuable time cleaning Dockstream pet water fountain for cats insides thanks to its unique design. The detachable water tank and wireless pump make it a breeze to clean every spot of the cat fountain water bowl. Dual Water Modes - The newly added induction mode with advanced radar sensor of the cat fountains for drinking delivers a 42-second flow only when senses your pet within 19.7inch/50cm, preserving power while encouraging your pet to take a sip. With induction mode, there will also be a 42-second flow every hour to attract your cats’ attention. Meanwhile, You can plug in for a non-stop stream of water in regular mode. Freshness in Every Sip - Every drop of water is filtered through vertical filtration system to remove all impurities and provide oxygen-enriched and better-tasting water. 1. Ion exchange resin removes heavy metal ions. 2. Activated carbon removes foul odors. 3. Non-woven fabric captures impurities. 4. High-density sponge further filters debris and prevents blockages while taking the pump lifespan of the cat water dispenser to the next level.",N/A,
B0DG1X5KHM,"Interactive Cat Toys for Indoor Cats,The 3rd Generation Agile Moving Cat Ball with Elastic Mesh Tail,Automatic Kitten Toys for Bored Indoor Adult Cats,Motion Activated",Pet_Supplies,$17.99,$20.99,14.29%,4.3,2416,"【Can Play On Any Floor】The powerful motor enables the interactive cat ball toy to move quickly on thick carpets, thin carpets, and hard floors. However, the movement speed on carpets is slightly slower than that on hard floors. If you notice a significant slowdown in running speed compared to before, follow the instructions to clean the hair on the connecting rod 【Skin-friendly Material】The surface of the ball is made of flocking and silica gel. The fluffy touch makes cats willing to get close to it. The 2.3-inch size is suitable for adult cats and kittens. You can regularly wipe the dirt on the surface of the toy ball 【Two Interaction Modes】Press and hold the button for 1 second to activate the slow mode (the red light flashes and then turns off). It is suitable for timid, less active, or older cats. We have specifically turned off the light for these cats to avoid scaring or harming their eyes. Press the button again briefly to switch to the fast mode (the blue light is on continuously). This mode is applicable to all surfaces such as carpets and hard floors and is ideal for bold and energetic adult cats 【Interesting Tail Accessory】The elastic tail accessory and the ball move quickly together, making cats think this is an agile mouse and go crazy for it. In the package, we have included two tail accessories for your convenience to replace 【Motion Activatied】After the cat toy is turned on and you play with your cat for 3 minutes, it enters standby mode. When your cat pats or touches it again, it will be reactivated to play with your cat for another three minutes. During each activation, a bird chirping sound will be emitted to attract cats to chase and catch, stimulating their hunting instincts 【Rechargeable】The electric ball has a built-in 600mAh rechargeable battery. It is recommended that you use a mobile phone charger and the Type-C USB cable included in the package to charge the interactive cat toy. There is no need to purchase additional batteries 【Warm Tip】The electric ball toy is not waterproof. Please use the damp cloth (included) to clean the dirt on the surface. If you receive a defective ball or encounter any problems during use, please contact our after-sales team. We will surely satisfy you",N/A,
B0B58PX6Z4,"Amazon Basics Absorbent Puppy Pads for Potty Training and Incontinence, 5-Layer Leak-Proof Design, Quick-Dry Surface, Regular Size, 22 x 22 Inch, Scented, Pack of 100, Blue & White",Pet_Supplies,$21.99,$44.99,51.12%,4.4,5970,"INCLUDES: 100 Regular-size scented puppy pee pads; ideal for puppy training, senior dogs, car trips, and more 5-LAYER PROTECTION: Multi-layer construction with quick-dry surface and absorbent core that turns liquid into gel on contact LEAKPROOF: Plastic lining keeps floors safe from damage; plastic border on all 4 sides to prevent overflow BUILT-IN ATTRACTANT: Helps aid in potty training PRODUCT DIMENSIONS: 22 x 22 inches (LxW, overall); 19 x 19 inches (LxW, center pad); 1.65 inch border",N/A,
